Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length, Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Mean, Idle Std, Idle Max, Idle Min, Label
151.86.22.87-192.168.10.3-443-33031-6,192.168.10.3,33031,151.86.22.87,443,6,3/7/2017 4:27:44,4640155,7,2,959,5316,343,65,136.933,94.549,5131,1127,2658.22,1767.38,1352.3255149881845,1.939590380062735,580019,1.30749e+06,2334053,122953,3005801,500967,1.14287e+06,1751949,94800,4527567,4.52757e+06,0,4527567,381924,0,0,0,0,140,40,1.50857,0.43102,65,5131,627.5,1343.38,1.80468e+06,0,0,0,1,1,0,0,0,0,697.222,136.933,2658.22,140,0,0,0,0,0,0,7,959,2,5316,29200,65535,3,20,0,0,0,0,0,0,0,0,BENIGN
8.106.194.31-192.168.10.8-443-4857-6,192.168.10.8,4857,8.106.194.31,443,6,3/7/2017 4:28:46,2134598,8,23,1493,9864,461,103,186.628,140.408,933,185,428.884,254.615,5320.439726824441,14.522640797002527,71153.3,77282.2,222197,15520,2036978,290997,282655,1136408,52750,1198384,54472,63296.3,234304,8512,0,0,0,0,256,736,3.74778,10.7749,103,933,354.906,254.075,64554.4,0,0,0,0,1,1,0,0,2,366.355,186.628,428.884,256,0,0,0,0,0,0,8,1493,23,9864,8192,65535,4,32,0,0,0,0,0,0,0,0,BENIGN
91.3.61.22-192.168.10.8-443-20997-6,192.168.10.8,20997,91.3.61.22,443,6,3/7/2017 4:28:58,1617460,6,3,302,1565,115,0,50.3869,35.1286,1131,289,521.766,338.946,1154.2789311636764,5.564279796718311,202182,483959,883500,17351,1049233,209847,527106,1049233,46245,951645,475823,1.35099e+06,951645,84236,0,0,0,0,192,96,3.70952,1.85476,0,1131,186.7,298.208,88928.1,0,0,0,0,1,0,0,0,0,207.444,50.3869,521.766,192,0,0,0,0,0,0,6,302,3,1565,29200,65535,4,32,0,0,0,0,0,0,0,0,BENIGN
31.24.193.71-192.168.10.9-137-27349-17,192.168.10.9,27349,31.24.193.71,137,17,3/7/2017 4:29:11,79809,1,2,34,141,34,34,33.5806,0,88,57,70.2788,9.6857,2192.7351551829997,37.58974551742285,39904.5,11971.4,59732,7177,0,0,0,0,0,41784,41784.1,0,41784,6770,0,0,0,0,8,16,12.5299,25.0598,34,88,43.75,23.7949,566.199,0,0,0,0,0,0,0,0,2,58.3333,33.5806,70.2788,8,0,0,0,0,0,0,1,34,2,141,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
52.52.85.242-192.168.10.17-53-15132-17,192.168.10.17,15132,52.52.85.242,53,17,3/7/2017 4:29:12,14267,1,1,37,117,37,37,37.3227,0,117,117,116.547,0,10794.14032382421,140.18364056914558,14267,0,14267,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,70.0918,70.0918,37,117,51.3333,47.165,2224.54,0,0,0,0,0,0,0,0,1,77,37.3227,116.547,8,0,0,0,0,0,0,1,37,1,117,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.2-192.168.10.12-443-34411-6,192.168.10.12,34411,192.168.10.2,443,6,3/7/2017 4:29:16,54206,5,8,606,11022,217,17,121.192,80.7905,2407,541,1377.73,685.362,214514.9983396672,239.82584953695164,4517.17,4840.05,12070,726,43089,10772.3,10410.5,22768,577,42023,6003.34,7144,25951,1463,0,0,0,0,160,256,92.2407,147.585,17,2407,830.571,818.139,669351,0,0,0,0,0,0,0,0,1,894.462,121.192,1377.73,160,0,0,0,0,0,0,5,606,8,11022,65535,4380,2,0,0,0,0,0,0,0,0,0,BENIGN
52.4.45.192-192.168.10.9-443-16004-6,192.168.10.9,16004,52.4.45.192,443,6,3/7/2017 4:29:24,1041371,4,13,273,18786,159,36,68.3368,48.6123,2134,746,1445.08,570.125,18301.834792787584,16.32463358399648,65085.7,56159,146641,582,749725,249908,226394,749725,34974,937443,78120.3,76128.7,225924,156,0,0,0,0,128,416,3.84109,12.4835,36,2134,1058.83,770.743,594045,0,0,0,0,1,0,0,0,3,1121.12,68.3368,1445.08,128,0,0,0,0,0,0,4,273,13,18786,29200,65535,3,32,0,0,0,0,0,0,0,0,BENIGN
31.85.190.219-192.168.10.8-80-59104-6,192.168.10.8,59104,31.85.190.219,80,6,3/7/2017 4:29:44,1196013,7,4,1710,2772,430,113,244.252,98.9892,1192,504,693.038,266.846,3747.450905633969,9.197224444884798,119601,216564,361984,27256,763065,127178,185381,543226,36401,958309,319436,590223,958309,50870,0,0,0,0,140,80,5.85278,3.34445,113,1192,373.5,282.645,79888.2,1,0,0,0,0,0,0,0,0,407.455,244.252,693.038,140,0,0,0,0,0,0,7,1710,4,2772,8192,65535,3,20,0,0,0,0,0,0,0,0,BENIGN
199.172.175.147-192.168.10.9-53-29993-17,192.168.10.9,29993,199.172.175.147,53,17,3/7/2017 4:29:58,6498,2,2,59,168,35,27,29.6705,3.4109,126,65,84.1954,21.2901,34933.82579255156,615.5740227762388,2166,649.8,4104,387,4591,4591.33,0,4591,963,4490,4489.5,0,4490,232,0,0,0,0,16,16,307.787,307.787,27,126,45.4,33.2972,1108.7,0,0,0,0,0,0,0,0,1,56.75,29.6705,84.1954,16,0,0,0,0,0,0,2,59,2,168,-1,-1,2,8,0,0,0,0,0,0,0,0,BENIGN
192.168.10.39-192.168.10.17-443-2194-6,192.168.10.17,2194,192.168.10.39,443,6,3/7/2017 4:31:02,343867,16,8,2986,3171,386,108,186.644,90.0164,847,82,396.319,328.938,17905.17845562383,69.79442633343706,14950.7,9605.81,28890,2862,231430,15428.7,10082.4,41842,2774,339262,48466,34803.7,148634,8648,0,0,0,0,512,256,46.5296,23.2648,82,847,246.28,226.591,51343.7,0,0,0,0,0,0,0,0,0,256.542,186.644,396.319,512,0,0,0,0,0,0,16,2986,8,3171,65535,-1,8,32,0,0,0,0,0,0,0,0,BENIGN
199.108.136.40-192.168.10.8-53-30990-17,192.168.10.8,30990,199.108.136.40,53,17,3/7/2017 4:31:09,16015,1,1,36,59,36,36,35.8142,0,59,59,58.6481,0,5931.938807368093,124.8829222603809,16015,0,16015,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,62.4415,62.4415,36,59,31.6667,19.3028,372.6,0,0,0,0,0,0,0,0,1,47.5,35.8142,58.6481,8,0,0,0,0,0,0,1,36,1,59,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
104.27.8.97-192.168.10.15-443-53763-6,192.168.10.15,53763,104.27.8.97,443,6,3/7/2017 4:31:46,3133625,3,24,3156,12745,2485,662,1051.93,636.312,899,0,531.055,364.966,5074.314890901113,8.616219234911645,120524,240451,491012,11066,2963576,1.48179e+06,2.87744e+06,2963576,153950,1706253,74184.9,161777,496028,19100,0,0,0,0,96,768,0.957358,7.65886,0,2485,567.893,436.609,190627,0,0,0,0,0,0,0,0,8,588.926,1051.93,531.055,96,0,0,0,0,0,0,3,3156,24,12745,8192,28960,1,32,0,0,0,0,0,0,0,0,BENIGN
185.4.144.72-192.168.10.9-443-46854-6,192.168.10.9,46854,185.4.144.72,443,6,3/7/2017 4:31:59,437144,11,14,989,1714,198,54,89.9488,51.444,194,72,122.396,62.2978,6183.317167798255,57.18939296890727,18214.3,14009,44045,2479,273546,27354.6,22507.4,52398,5423,295120,22701.5,19409,66259,975,0,0,0,0,220,280,25.1633,32.0261,54,198,103.962,60.1209,3614.53,0,0,0,0,0,0,0,0,1,108.12,89.9488,122.396,220,0,0,0,0,0,0,11,989,14,1714,8192,-1,4,20,0,0,0,0,0,0,0,0,BENIGN
52.128.70.103-192.168.10.8-31724-51256-6,192.168.10.8,51256,52.128.70.103,31724,6,3/7/2017 4:32:20,1068398,10,7,949,924,200,7,94.8524,68.5931,359,52,131.939,105.685,1753.0920125271668,15.91167336516916,66774.9,77056.9,252159,10813,1025501,113945,124730,326987,33666,640677,106779,129669,375932,24078,0,0,0,0,320,224,9.35981,6.55187,7,359,104.056,87.9589,7736.77,0,0,0,0,0,0,0,0,0,110.176,94.8524,131.939,320,0,0,0,0,0,0,10,949,7,924,65535,65535,7,32,0,0,0,0,0,0,0,0,BENIGN
31.234.25.88-192.168.10.9-443-56134-6,192.168.10.9,56134,31.234.25.88,443,6,3/7/2017 4:33:20,740539,13,11,864,7081,142,32,66.4456,30.8259,1458,354,643.689,478.399,10728.671953806619,32.408826543909235,32197.3,36503.9,137228,4079,548934,45744.5,44190.7,130604,11050,505292,50529.2,49347,103903,4203,0,0,0,0,416,352,17.5548,14.854,32,1458,317.8,433.947,188310,0,0,0,1,1,0,0,0,0,331.042,66.4456,643.689,416,0,0,0,0,0,0,13,864,11,7081,64240,65535,4,32,0,0,0,0,0,0,0,0,BENIGN
8.234.247.59-192.168.10.5-443-16068-6,192.168.10.5,16068,8.234.247.59,443,6,3/7/2017 4:33:35,2177816,4,12,520,7446,316,3,130.076,103.573,1019,433,620.537,264.442,3657.7929448585187,7.3468098315009165,145188,260721,826945,33401,1814493,604831,931182,1603140,97187,1300003,118182,234293,779996,4527,0,0,0,0,80,240,1.8367,5.51011,3,1019,468.588,317.951,101093,0,0,0,0,1,0,0,0,3,497.875,130.076,620.537,80,0,0,0,0,0,0,4,520,12,7446,64240,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
151.146.155.69-192.168.10.3-123-62308-17,192.168.10.3,62308,151.146.155.69,123,17,3/7/2017 4:33:39,31130,1,1,38,169,38,38,37.778,0,169,169,169.113,0,6649.534211371667,64.246707356248,31130,0,31130,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.1234,32.1234,38,169,69,74.1534,5498.72,0,0,0,0,0,0,0,0,1,103.5,37.778,169.113,8,0,0,0,0,0,0,1,38,1,169,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
31.181.20.198-192.168.10.16-123-60473-17,192.168.10.16,60473,31.181.20.198,123,17,3/7/2017 4:34:06,739310,1,1,29,151,29,29,28.8869,0,151,151,150.634,0,243.47026281262256,2.7052251423624734,739310,0,739310,18864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.35261,1.35261,29,151,60,67.759,4591.28,0,0,0,0,0,0,0,0,1,90,28.8869,150.634,8,0,0,0,0,0,0,1,29,1,151,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
216.96.34.252-192.168.10.3-443-60983-6,192.168.10.3,60983,216.96.34.252,443,6,3/7/2017 4:34:24,8816700,13,7,7776,5343,889,360,598.117,256.09,1516,192,763.242,461.468,1487.971690088128,2.2684224256240997,464037,1.02715e+06,2180720,76351,7559876,629990,1.23551e+06,2765347,44881,7060403,1.17673e+06,2.21772e+06,3425174,266740,0,0,0,0,260,140,1.47447,0.793948,192,1516,624.714,352.616,124338,0,0,0,0,1,1,0,0,0,655.95,598.117,763.242,260,0,0,0,0,0,0,13,7776,7,5343,8192,5840,5,20,307685,0,307685,307685,5.91757e+06,2.45081e+06,8816700,4186232,BENIGN
192.168.10.13-192.168.10.15-443-10961-6,192.168.10.15,10961,192.168.10.13,443,6,3/7/2017 4:35:08,12834272,5,9,361,15975,159,50,72.2275,43.9782,2889,1237,1775.05,1047.74,1272.841965637007,1.0908293045371018,987252,3.94683e+06,9769100,247752,8606948,2.15174e+06,7.25776e+06,8606948,209469,7651160,956395,3.06899e+06,5680656,261088,0,0,0,0,160,288,0.389582,0.701247,50,2889,1089.07,1173.96,1.37817e+06,0,0,0,0,0,0,0,0,1,1166.86,72.2275,1775.05,160,0,0,0,0,0,0,5,361,9,15975,64240,5840,3,0,324190,0,324190,324190,4.73144e+06,0,4731438,4731438,BENIGN
104.127.134.231-192.168.10.14-80-22210-6,192.168.10.14,22210,104.127.134.231,80,6,3/7/2017 4:35:31,9447174,5,4,499,1810,219,53,99.7454,56.2224,1008,280,452.39,235.031,244.4117150800864,0.9526658448335978,1.1809e+06,1.07441e+06,2910129,217332,7188707,1.79718e+06,1.72016e+06,4917118,426328,5739598,1.9132e+06,1.69987e+06,4824333,105801,1,0,0,0,160,128,0.529259,0.423407,53,1008,230.9,240.139,57666.9,1,1,0,1,1,0,0,0,0,256.556,99.7454,452.39,160,0,0,0,0,0,0,5,499,4,1810,8192,28960,3,32,76822.5,0,76823,76823,5.06463e+06,0,5064625,5064625,BENIGN
91.134.189.108-192.168.10.9-443-54645-6,192.168.10.9,54645,91.134.189.108,443,6,3/7/2017 4:35:38,5510325,7,12,3643,3491,1151,209,520.423,379.246,534,159,290.88,222.626,1294.6604782839486,3.4480724821131243,306129,641260,1981734,50749,5052404,842067,1.43773e+06,3999326,49684,4911435,446494,806137,1743339,29535,0,0,0,0,140,240,1.27034,2.17773,159,1151,356.7,311.293,96903.5,0,0,0,0,1,0,0,0,1,375.474,520.423,290.88,140,0,0,0,0,0,0,7,3643,12,3491,65535,28960,5,20,1.09986e+06,0,1099858,1099858,4.33701e+06,0,4337012,4337012,BENIGN
104.198.7.196-192.168.10.25-443-59433-6,192.168.10.25,59433,104.198.7.196,443,6,3/7/2017 4:35:41,272466,13,14,924,14154,145,14,71.0872,56.0783,1726,741,1011.01,399.525,55339.014776155556,99.09493294576204,10479.5,15693.6,51848,1343,204676,17056.3,27426.2,62214,1546,176320,13563.1,18940.8,50662,2458,0,0,0,0,260,280,47.7124,51.3826,14,1726,538.5,552.484,305238,1,0,0,0,0,0,0,0,1,558.444,71.0872,1011.01,260,0,0,0,0,0,0,13,924,14,14154,8192,4380,6,20,0,0,0,0,0,0,0,0,BENIGN
23.165.199.22-192.168.10.15-443-16733-6,192.168.10.15,16733,23.165.199.22,443,6,3/7/2017 4:35:42,2496983,11,1,1439,830,232,93,130.786,67.6343,830,830,829.72,0,908.6966150750726,4.80579963900435,226998,508644,910883,56785,1963409,196341,503189,1082001,9181,0,0,0,0,0,0,0,0,0,352,32,4.40532,0.400483,93,830,174.538,204.254,41719.8,0,0,0,1,0,0,0,0,0,189.083,130.786,829.72,352,0,0,0,0,0,0,11,1439,1,830,64240,5840,5,32,0,0,0,0,0,0,0,0,BENIGN
185.247.83.80-192.168.10.14-53-46579-17,192.168.10.14,46579,185.247.83.80,53,17,3/7/2017 4:36:03,51004,1,1,67,164,67,67,66.9489,0,164,164,164.25,0,4529.056544584739,39.21261077562544,51004,0,51004,7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19.6063,19.6063,67,164,77,62.103,3856.78,0,0,0,0,0,0,0,0,1,115.5,66.9489,164.25,8,0,0,0,0,0,0,1,67,1,164,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
104.37.104.220-192.168.10.5-443-50460-6,192.168.10.5,50460,104.37.104.220,443,6,3/7/2017 4:37:34,5442393,16,35,1500,25102,226,25,93.7465,56.8947,1853,268,717.2,521.979,4887.923382232779,9.370877847299893,108848,281594,796021,27659,3502665,233511,489947,970495,53513,3957410,116394,294548,743592,12105,0,0,0,0,512,1120,2.93988,6.43099,25,1853,511.577,521.331,271787,1,0,0,0,0,0,0,0,2,521.608,93.7465,717.2,512,0,0,0,0,0,0,16,1500,35,25102,65535,4380,7,32,599105,0,599105,599105,3.93975e+06,0,3939746,3939746,BENIGN
52.223.95.137-192.168.10.12-443-39975-6,192.168.10.12,39975,52.223.95.137,443,6,3/7/2017 4:37:41,4956027,6,3,338,1950,107,34,56.3311,20.7599,1119,368,650.118,313.021,461.660116056672,1.815970736236909,619503,1.18426e+06,3552478,38268,3138156,627631,1.19882e+06,3138156,58419,3131934,1.56597e+06,3.54942e+06,3131934,54426,0,0,0,0,120,60,1.21065,0.605324,34,1119,228.8,334.586,111948,0,0,0,0,1,0,0,0,0,254.222,56.3311,650.118,120,0,0,0,0,0,0,6,338,3,1950,29200,4380,3,20,0,0,0,0,0,0,0,0,BENIGN
91.195.190.13-192.168.10.3-443-50187-6,192.168.10.3,50187,91.195.190.13,443,6,3/7/2017 4:37:52,64342463,7,38,1389,53240,383,123,198.423,102.553,2407,805,1401.06,825.136,849.0349522367522,0.699382614557357,1.46233e+06,936238,3117750,16668,60382190,1.00637e+07,6.01871e+06,27267370,1902347,62676653,1.69396e+06,949673,3029171,441268,1,0,0,0,140,760,0.108793,0.59059,123,2407,1187.59,875.935,767262,1,0,0,1,1,0,0,0,5,1213.98,198.423,1401.06,140,0,0,0,0,0,0,7,1389,38,53240,8192,-1,4,20,45562.2,0,45562,45562,1.95344e+07,0,19534416,19534416,BENIGN
52.102.205.114-192.168.10.25-137-49781-17,192.168.10.25,49781,52.102.205.114,137,17,3/7/2017 4:38:12,11294,1,2,65,284,65,65,65.2812,0,202,116,141.836,27.1756,30901.363555870375,265.62776695590577,5647,1694.1,9795,966,0,0,0,0,0,11062,11062.3,0,11062,2853,0,0,0,0,8,16,88.5426,177.085,65,202,87.25,51.3776,2639.65,0,0,0,0,0,0,0,0,2,116.333,65.2812,141.836,8,0,0,0,0,0,0,1,65,2,284,-1,-1,1,0,0,0,0,0,0,0,0,0,BENIGN
216.219.143.64-192.168.10.3-80-61166-6,192.168.10.3,61166,216.219.143.64,80,6,3/7/2017 4:38:42,1172844,9,9,600,11961,115,53,66.6468,24.5362,2920,861,1329.02,761.296,10709.864227467591,15.347309616624207,68990.8,114903,357840,18080,784267,98033.3,170529,579357,9099,718496,89812,138305,269435,7565,0,0,0,0,180,180,7.67365,7.67365,53,2920,661.105,830.561,689831,0,0,0,1,0,0,0,0,1,697.833,66.6468,1329.02,180,0,0,0,0,0,0,9,600,9,11961,65535,-1,5,20,0,0,0,0,0,0,0,0,BENIGN
23.117.211.130-192.168.10.12-443-29945-6,192.168.10.12,29945,23.117.211.130,443,6,3/7/2017 4:39:59,2320403,13,3,1658,2658,312,70,127.512,93.4755,1863,581,886.017,510.755,1860.0217289841464,6.895353953602026,154694,270589,872938,26808,1443237,120270,239078,805905,10971,1259016,629508,1.16795e+06,1259016,170655,0,0,0,0,260,60,5.60248,1.29288,70,1863,253.882,379.357,143912,0,0,0,0,0,0,0,0,0,269.75,127.512,886.017,260,0,0,0,0,0,0,13,1658,3,2658,64240,4380,5,20,0,0,0,0,0,0,0,0,BENIGN
52.142.85.192-192.168.10.5-443-26979-6,192.168.10.5,26979,52.142.85.192,443,6,3/7/2017 4:40:08,1508443,13,14,1216,6883,168,45,93.5258,50.214,876,220,491.635,289.473,5369.112389397545,17.89925108207602,58017,88427.5,171362,13758,1383376,115281,192361,603320,4993,764039,58772.3,103537,219909,13878,0,0,0,0,260,280,8.61816,9.28109,45,876,289.25,290.424,84345.9,0,0,0,1,0,0,0,0,1,299.963,93.5258,491.635,260,0,0,0,0,0,0,13,1216,14,6883,8192,28960,4,20,0,0,0,0,0,0,0,0,BENIGN
52.77.250.247-192.168.10.12-22-53392-6,192.168.10.12,53392,52.77.250.247,22,6,3/7/2017 4:40:14,131758,3,6,1593,1411,1120,348,530.879,298.377,382,130,235.148,146.772,22799.37461102931,68.30704776939541,16469.8,6129.57,26408,1395,90576,45287.8,18753.6,64344,2598,120618,24123.6,8504.07,39249,1472,0,0,0,0,60,120,22.769,45.538,130,1120,300.4,254.132,64583,0,0,0,0,0,0,0,0,2,333.778,530.879,235.148,60,0,0,0,0,0,0,3,1593,6,1411,65535,65535,1,20,0,0,0,0,0,0,0,0,BENIGN
172.228.189.95-192.168.10.3-443-3422-6,192.168.10.3,3422,172.228.189.95,443,6,3/7/2017 4:40:17,284038,14,14,597,7247,78,9,42.6322,29.9274,979,306,517.654,196.064,27616.02320816229,98.57835923362367,10519.9,30058.2,70323,1091,274175,21090.4,59506.6,121583,3147,189494,14576.5,42358,115065,3549,0,0,0,0,280,280,49.2892,49.2892,9,979,270.483,275.995,76173.2,1,0,0,1,0,0,0,0,1,280.143,42.6322,517.654,280,0,0,0,0,0,0,14,597,14,7247,8192,4380,6,20,0,0,0,0,0,0,0,0,BENIGN
151.110.210.134-192.168.10.17-443-21652-6,192.168.10.17,21652,151.110.210.134,443,6,3/7/2017 4:40:22,124081,10,2,633,1879,121,25,63.2588,42.0758,2237,365,939.291,664.636,20244.840064151642,96.71101941473714,11280.1,16607.2,50590,803,75606,8400.64,14066.8,50150,1812,71502,71501.8,0,71502,14285,0,0,0,0,200,40,80.5925,16.1185,25,2237,193.231,426.549,181944,0,0,0,0,0,0,0,0,0,209.333,63.2588,939.291,200,0,0,0,0,0,0,10,633,2,1879,29200,5840,4,20,0,0,0,0,0,0,0,0,BENIGN
104.220.190.140-192.168.10.5-53-29545-17,192.168.10.5,29545,104.220.190.140,53,17,3/7/2017 4:40:28,10566,1,1,37,104,37,37,36.6433,0,104,104,103.789,0,13344.690516751845,189.28639030853682,10566,0,10566,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,94.6432,94.6432,37,104,47,40.8179,1666.1,0,0,0,0,0,0,0,0,1,70.5,36.6433,103.789,8,0,0,0,0,0,0,1,37,1,104,-1,-1,1,8,0,0,0,0,0,0,0,0,BENIGN
52.209.166.238-192.168.10.8-3268-16017-6,192.168.10.8,16017,52.209.166.238,3268,6,3/7/2017 4:40:29,27971,2,4,173,1370,175,29,86.4996,39.5561,806,170,342.406,237.426,55164.27728719031,214.5078831647063,5594.2,10652.7,17737,1002,23754,23753.5,0,23754,6096,16052,5350.77,10336.1,16052,1038,0,0,0,0,40,80,71.5026,143.005,29,806,220.429,232.38,54000.3,0,0,0,1,0,0,0,0,2,257.167,86.4996,342.406,40,0,0,0,0,0,0,2,173,4,1370,8192,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
13.33.69.97-192.168.10.25-443-58057-6,192.168.10.25,58057,13.33.69.97,443,6,3/7/2017 4:40:47,16010976,11,6,846,4616,116,35,76.9109,38.697,1707,179,769.401,433.757,341.1409772895794,1.0617716246654794,1.00069e+06,1.13324e+06,4180960,169571,10508894,1.05089e+06,1.39318e+06,3546187,161231,12226747,2.44535e+06,2.36081e+06,6163380,109847,0,0,0,0,352,192,0.687029,0.374743,35,1707,303.444,420.96,177208,0,0,0,0,0,0,0,0,0,321.294,76.9109,769.401,352,0,0,0,0,0,0,11,846,6,4616,29200,5840,5,32,1.0159e+06,116036,1134044,936477,6.81038e+06,0,6810375,6810375,BENIGN
172.92.103.146-192.168.10.15-443-26993-6,192.168.10.15,26993,172.92.103.146,443,6,3/7/2017 4:42:03,567251,4,13,354,8034,168,39,88.5016,40.983,953,337,617.993,249.579,14787.104826611148,29.969096572769374,35453.2,48991.1,171873,1519,526346,175449,195415,526346,24974,366930,30577.5,38628.9,99256,3138,0,0,0,0,80,260,7.05155,22.9175,39,953,466,315.001,99225.3,0,0,0,0,0,0,0,0,3,493.412,88.5016,617.993,80,0,0,0,0,0,0,4,354,13,8034,64240,5840,2,20,0,0,0,0,0,0,0,0,BENIGN
13.225.169.113-192.168.10.12-80-61649-6,192.168.10.12,61649,13.225.169.113,80,6,3/7/2017 4:42:04,93768,1,1,218,896,218,218,217.756,0,896,896,895.631,0,11880.385632625203,21.329238119614367,93768,0,93768,17067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,10.6646,10.6646,218,896,371.333,386.312,149237,0,0,0,1,0,0,0,0,1,557,217.756,895.631,32,0,0,0,0,0,0,1,218,1,896,29200,5840,1,32,0,0,0,0,0,0,0,0,BENIGN
31.158.52.179-192.168.10.15-45497-11713-6,192.168.10.15,11713,31.158.52.179,45497,6,3/7/2017 4:42:08,9397225,3,6,837,720,506,191,278.88,135.401,215,58,120.02,45.4883,165.68721085213986,0.9577295424979183,1.17465e+06,487456,2163267,305031,8025104,4.01255e+06,1.5221e+06,6450518,690930,7703127,1.54063e+06,589841,2708741,147950,0,0,0,0,60,120,0.319243,0.638486,58,506,155.7,115.745,13397,0,0,0,0,0,0,0,0,2,173,278.88,120.02,60,0,0,0,0,0,0,3,837,6,720,8192,65535,1,20,696474,260476,1195981,470203,6.37716e+06,2.56964e+06,9397225,4001353,BENIGN
8.4.4.89-192.168.10.9-443-10811-6,192.168.10.9,10811,8.4.4.89,443,6,3/7/2017 4:42:26,2250504,6,28,1903,10027,902,97,317.156,242.247,524,288,358.091,129.659,5301.034790429167,15.10772698026753,68197.1,139613,364149,5858,1939992,387998,801034,1919988,41400,1880698,69655.5,123257,360222,5474,0,0,0,0,120,560,2.66607,12.4417,97,902,340.857,156.667,24544.5,1,0,0,0,1,0,0,0,4,350.882,317.156,358.091,120,0,0,0,0,0,0,6,1903,28,10027,64240,65535,4,20,0,0,0,0,0,0,0,0,BENIGN
172.194.46.210-192.168.10.3-139-36807-6,192.168.10.3,36807,172.194.46.210,139,6,3/7/2017 4:42:38,13138753,3,5,125,1002,68,29,41.6064,20.0769,341,88,200.48,117.045,85.77678566603694,0.6088857899984876,1.87696e+06,3.91793e+06,13138753,562601,9222491,4.61125e+06,9.00389e+06,9222491,184027,11632034,2.90801e+06,5.87152e+06,11632034,25838,0,0,0,0,60,100,0.228332,0.380554,29,341,125.222,121.963,14875.1,0,0,0,0,0,0,0,0,1,140.875,41.6064,200.48,60,0,0,0,0,0,0,3,125,5,1002,29200,28960,1,20,131774,0,131774,131774,1.1102e+07,4.72258e+06,13138753,6522915,BENIGN
8.174.21.136-192.168.10.16-443-25845-6,192.168.10.16,25845,8.174.21.136,443,6,3/7/2017 4:42:39,1736509,7,6,412,4808,122,2,58.8872,39.5054,2130,463,801.359,599.803,3006.031065776221,7.48628426342737,144709,184752,576478,42872,1383242,230540,348185,1238567,11690,912763,182553,220728,824305,7338,0,0,0,0,140,120,4.03108,3.45521,2,2130,372.857,552.005,304710,0,0,0,0,0,0,0,0,0,401.538,58.8872,801.359,140,0,0,0,0,0,0,7,412,6,4808,64240,4380,2,20,0,0,0,0,0,0,0,0,BENIGN
23.187.21.133-192.168.10.17-123-20770-17,192.168.10.17,20770,23.187.21.133,123,17,3/7/2017 4:43:00,1491,3,2,125,458,48,38,41.7084,3.9591,335,162,228.825,46.457,391012.7431254192,3353.4540576794097,372.75,111.825,524,19,1427,713.294,232.165,1030,75,1096,1095.54,0,1096,287,0,0,0,0,24,16,2012.07,1341.38,38,335,97.1667,98.2426,9651.6,0,0,0,0,0,0,0,0,0,116.6,41.7084,228.825,24,0,0,0,0,0,0,3,125,2,458,-1,-1,3,8,0,0,0,0,0,0,0,0,BENIGN
